City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
594,Ulfborg,DK,2021-05-17 03:24:23,56.2673,8.3217,48.99,77,100,1.7
595,Thinadhoo,MV,2021-05-17 03:24:23,0.5333,72.9333,83.53,74,7,9.75
596,Bandundu,CD,2021-05-17 03:20:11,-3.3167,17.3667,73.31,93,92,1.68
597,Ismailia,EG,2021-05-17 03:24:24,30.6043,32.2723,65.64,76,12,8.79
598,Fairbanks,US,2021-05-17 03:24:25,64.8378,-147.7164,51.8,76,1,5.75
599,Porto Walter,BR,2021-05-17 03:24:25,-8.2686,-72.7439,76.98,80,100,3.15
600,Springbok,ZA,2021-05-17 03:24:26,-29.6643,17.8865,45.21,83,0,3.83
601,Mae Hong Son,TH,2021-05-17 03:24:26,19.3003,97.9685,91.4,58,20,2.62
602,Coro,VE,2021-05-17 03:23:59,11.4045,-69.6734,78.24,85,91,14.83
603,Hanzhong,CN,2021-05-17 03:24:27,33.0728,107.0303,70.07,60,93,2.17
604,Kushima,JP,2021-05-17 03:24:27,31.4583,131.2333,77.0,88,90,18.41
605,Phulabani,IN,2021-05-17 03:21:12,20.4667,84.2333,92.68,39,37,0.98
606,Termiz,UZ,2021-05-17 03:24:28,37.2242,67.2783,77.0,31,0,5.7
607,Aurdal,NO,2021-05-17 03:24:29,60.9242,9.4159,45.0,92,100,3.67
608,Arco,IT,2021-05-17 03:24:29,45.9177,10.8867,55.0,93,98,8.01
609,Kachug,RU,2021-05-17 03:24:30,53.9606,105.8817,52.56,39,87,8.95
610,Doka,SD,2021-05-17 03:24:30,13.5167,35.7667,80.64,51,48,7.2
611,Mogadishu,SO,2021-05-17 03:24:31,2.0371,45.3438,78.89,90,12,11.52
612,Severo-Yeniseyskiy,RU,2021-05-17 03:24:31,60.3725,93.0408,37.94,34,3,6.71
613,North Battleford,CA,2021-05-17 03:24:32,52.7834,-108.2847,66.2,34,1,6.91
614,Maun,BW,2021-05-17 03:23:01,-19.9833,23.4167,48.2,100,0,2.3
615,Saravan,AM,2021-05-17 03:24:33,39.7196,45.6483,66.2,42,40,9.22
616,Blue Springs,US,2021-05-17 03:24:33,39.0169,-94.2816,61.0,31,90,8.05
617,Jaciara,BR,2021-05-17 03:24:34,-15.9653,-54.9683,71.13,59,97,2.42
618,Bukama,CD,2021-05-17 03:24:34,-9.2,25.85,62.87,65,21,3.56
619,Wanning,CN,2021-05-17 03:24:35,18.8003,110.3967,89.89,66,8,15.19
620,Veraval,IN,2021-05-17 03:24:35,20.9,70.3667,85.41,65,100,26.73
621,Houma,US,2021-05-17 03:24:27,29.5958,-90.7195,71.01,88,1,4.61
622,Nouadhibou,MR,2021-05-17 03:24:36,20.931,-17.0347,66.2,88,100,13.8
623,Tipperary,IE,2021-05-17 03:24:36,52.4733,-8.1558,45.0,93,85,4.97
624,Port Macquarie,AU,2021-05-17 03:24:36,-31.4333,152.9167,66.99,42,0,1.01
625,Bull Savanna,JM,2021-05-17 03:24:37,17.8868,-77.5902,75.67,82,90,4.63
626,Marsa Matruh,EG,2021-05-17 03:24:37,31.3525,27.2453,66.2,72,40,13.8
627,Chuy,UY,2021-05-17 03:24:38,-33.6971,-53.4616,50.85,78,76,4.92
628,Opuwo,NA,2021-05-17 03:21:18,-18.0607,13.84,60.21,41,75,3.06
629,Westport,US,2021-05-17 03:24:39,41.1415,-73.3579,59.0,72,1,1.59
630,Abha,SA,2021-05-17 03:24:39,18.2164,42.5053,68.0,20,0,3.76
631,Teruel,ES,2021-05-17 03:24:40,40.6667,-0.6667,60.8,93,0,11.5
632,Lebedinyy,RU,2021-05-17 03:24:40,58.5167,125.5167,34.34,52,96,14.43
633,Kieta,PG,2021-05-17 03:24:41,-6.2167,155.6333,85.77,67,100,6.33
634,Mbale,UG,2021-05-17 03:24:41,1.0821,34.175,63.82,84,84,3.83
635,Kuopio,FI,2021-05-17 03:24:42,62.8924,27.677,51.8,100,0,3.44
636,Ampanihy,MG,2021-05-17 03:24:42,-24.7,44.75,66.29,52,1,4.97
637,Jacmel,HT,2021-05-17 03:24:43,18.2342,-72.5347,77.02,83,44,3.42
638,Fomboni,KM,2021-05-17 03:24:43,-12.28,43.7425,80.19,71,89,1.83
639,Ler,SS,2021-05-17 03:24:43,8.3018,30.1418,75.74,78,82,1.39
640,Petropavlovsk-Kamchatskiy,RU,2021-05-17 03:24:44,53.0452,158.6483,41.0,81,75,13.42
641,Praia,CV,2021-05-17 03:24:45,14.9215,-23.5087,69.8,78,0,10.36
642,Barberton,ZA,2021-05-17 03:24:45,-25.7884,31.0532,64.4,82,0,1.14
643,Lewiston,US,2021-05-17 03:21:25,44.1003,-70.2148,51.8,71,1,4.9
644,Ust-Kan,RU,2021-05-17 03:24:46,50.9276,84.761,63.79,43,98,4.72
645,Maniitsoq,GL,2021-05-17 03:24:47,65.4167,-52.9,35.11,80,7,9.84
646,Beloha,MG,2021-05-17 03:24:47,-25.1667,45.05,66.45,59,0,4.81
647,La Asuncion,VE,2021-05-17 03:24:48,11.0333,-63.8628,80.6,83,28,13.8
648,Kencong,ID,2021-05-17 03:24:48,-8.2833,113.3667,84.0,62,95,4.65
649,Loralai,PK,2021-05-17 03:24:49,30.3705,68.598,74.88,36,0,0.54
